item,V1,V2,V3,V4,V5,Title,Artist,Style,Genre,Media,piclink,imglink,ID
72,-0.956757945190126,-1.8314493159491605,-0.7169134303879184,-0.3260944172874184,4.640880119785604,"Bagnères de Luchon, Fêtes des Fleurs",Jules Cheret,Art Nouveau,poster,print,https://www.wikiart.org/en/jules-cheret/bagn-res-de-luchon-f-tes-des-fleurs-1890,https://uploads8.wikiart.org/images/jules-cheret/bagn-res-de-luchon-f-tes-des-fleurs-1890.jpg,72
73,1.2979317315677787,-3.0934899994150973,-0.031446235904864984,-5.652194176279147,0.08165715072753844,The Belles of the Ball,Francesc Masriera,Art Nouveau,genre painting,"oil, canvas",https://www.wikiart.org/en/francesc-masriera/the-belles-of-the-ball,https://uploads8.wikiart.org/00284/images/francesc-masriera/masriera-belles.jpg!Large.jpg,73
74,1.7496403536165328,3.1015929360198764,-0.792682256540157,-2.3129261000240047,-2.5666227776420474,The Art of Drawing,Eugene Grasset,Art Nouveau,genre painting,lithography,https://www.wikiart.org/en/eug-ne-grasset/the-art-of-drawing-1894,https://uploads8.wikiart.org/images/eug-ne-grasset/the-art-of-drawing-1894.jpg,74
75,-1.0119948666626835,3.741816688837318,-0.7698560872222664,-0.46251914770379554,14.446671719526389,Transom,Louis Comfort Tiffany,Art Nouveau,design,stained glass,https://www.wikiart.org/en/louis-comfort-tiffany/transom-1881,https://uploads8.wikiart.org/images/louis-comfort-tiffany/transom-1881.jpg,75
76,5.709049672426671,-0.5428836549182986,2.998857109148559,1.084717185406079,0.5306149945831328,Afternoon Silence,Wilhelm Kotarbinski,Art Nouveau,portrait,"oil, canvas",https://www.wikiart.org/en/wilhelm-kotarbinski/afternoon-silence,https://uploads8.wikiart.org/images/wilhelm-kotarbinski/afternoon-silence.jpg,76
77,3.3663452798298055,-0.9910761503677855,0.11926289291972163,-2.2995421592507364,-1.8718846231506738,Gulliver Mezi Sk_ítky,Maximilian Pirner,Art Nouveau,illustration,"oil, canvas",https://www.wikiart.org/en/maximilian-pirner/gulliver-mezi-skritky-1910,https://uploads3.wikiart.org/00214/images/maximilian-pirner/maxmilian-pirner-gulliver-mezi-sk-tky-1910-1.jpg!Large.jpg,77
78,3.8822016811416855,3.034462070425452,-0.9998122181706615,-1.4905695168601092,-3.248265231705145,At the foot of the Petit Saleve,Ferdinand Hodler,Art Nouveau,landscape,"oil, canvas",https://www.wikiart.org/en/ferdinand-hodler/at-the-foot-of-the-petit-saleve-1893,https://uploads8.wikiart.org/images/ferdinand-hodler/at-the-foot-of-the-petit-saleve-1893.jpg,78
79,2.8550676783704265,-1.129516124814331,1.7119282830763871,-3.922643300604593,-1.0193447449075366,Ulf and Pontus,Carl Larsson,Art Nouveau,portrait,watercolor,https://www.wikiart.org/en/carl-larsson/ulf-and-pontus-1894,https://uploads3.wikiart.org/images/carl-larsson/ulf-and-pontus-1894(1).jpg!HD.jpg,79
8,2.844930033387584,-2.183451859314755,1.3887440670741922,-2.4200116072364577,0.5097747562417453,Tradition of bringing new wine to town,Saverio della Gatta,Romanticism,genre painting,"tempera, paper",https://www.wikiart.org/en/saverio-della-gatta/custom-of-bringing-new-wine-to-town-1823,https://uploads8.wikiart.org/00360/images/saverio-della-gatta/174142.jpg!Large.jpg,8
80,4.117762092818728,0.6708170239723747,-0.4670197010010305,-3.632327418997796,-1.0275348646433609,"Angel, I will follow you",Jacek Malczewski,Art Nouveau,Religious painting,"oil, panel",https://www.wikiart.org/en/jacek-malczewski/angel-i-will-follow-you-1901,https://uploads8.wikiart.org/images/jacek-malczewski/angel-i-will-follow-you-1901.jpg,80
81,-2.071689058144825,-0.7723333580512297,-1.6024277379078022,0.2786277704811547,3.279083890432809,"Don Juan, and death. Sheet of from the album ""Theater Set""",Aleksandra Ekster,Constructivism,design,"oil, canvas",https://www.wikiart.org/en/aleksandra-ekster/don-juan-and-death-sheet-of-from-the-album-theater-set-1930,https://uploads8.wikiart.org/images/aleksandra-ekster/don-juan-and-death-sheet-of-from-the-album-theater-set-1930.jpg,81
82,-2.71552449544546,3.4325368819049786,-1.4124325577123273,-1.9437790066242582,0.1539544677863039,Blue Figure,Janos Mattis-Teutsch,Constructivism,figurative,"oil, canvas",https://www.wikiart.org/en/janos-mattis-teutsch/blue-figure-1927,https://uploads8.wikiart.org/images/janos-mattis-teutsch/blue-figure-1927.jpg,82
83,-3.1536041709205787,-0.8004905732317111,0.3986261289354142,3.454861470229215,2.8577193398959215,Monument to the Third International,Vladimir Tatlin,Constructivism,design,lithography,https://www.wikiart.org/en/vladimir-tatlin/monument-to-the-third-international-1920,https://uploads8.wikiart.org/images/vladimir-tatlin/monument-to-the-third-international-1920.jpg,83
84,-3.8978900175418003,-2.236010202144155,-1.3766511099599388,-0.5541946001183394,1.8864930294816382,Draft for the tearoom on the ground floor of the Cafe Aubette,Sophie Taeuber-Arp,Constructivism,sketch and study,NA,https://www.wikiart.org/en/sophie-taeuber-arp/draft-for-the-tearoom-on-the-ground-floor-of-the-cafe-aubette-1926,https://uploads8.wikiart.org/images/sophie-taeuber-arp/draft-for-the-tearoom-on-the-ground-floor-of-the-cafe-aubette-1926.jpg,84
85,-4.578163114531965,2.38328639751173,2.4531017555903887,0.4263231729582474,0.8519274600332656,Pictorial Architecture,Lajos Kassak,Constructivism,abstract,"oil, canvas",https://www.wikiart.org/en/lajos-kassak/pictorial-architecture-1923,https://uploads8.wikiart.org/images/lajos-kassak/pictorial-architecture-1923.jpg,85
86,-2.3799799215871396,-1.475459591535866,-0.3635847861514845,-2.9132742799935514,0.2553305745843501,Production Clothing for Actor no.5' in Fernand Crommelynck's play 'The magnanimous Cuckold',Lyubov Popova,Constructivism,design,collage,https://www.wikiart.org/en/lyubov-popova/production-clothing-for-actor-no-5-in-fernand-crommelynck-s-play-the-magnanimous-cuckold,https://uploads8.wikiart.org/images/lyubov-popova/production-clothing-for-actor-no-5-in-fernand-crommelynck-s-play-the-magnanimous-cuckold.jpg,86
87,-3.7006627955088964,0.8825055872712558,2.0596501767938036,-2.407077870307784,3.3467772345495157,Room (Space Construction),Peter Laszlo Peri,Constructivism,abstract,"oil, canvas",https://www.wikiart.org/en/peter-laszlo-peri/room-space-construction-1921,https://uploads8.wikiart.org/images/peter-laszlo-peri/room-space-construction-1921.jpg,87
88,-5.265665180802314,-0.9438489225407698,2.207913705408077,-2.8655783115119853,1.070210977917,Model for 'Column',Naum Gabo,Constructivism,installation,"plastic, wood, metal",https://www.wikiart.org/en/naum-gabo/model-for-column-1921,https://uploads8.wikiart.org/images/naum-gabo/model-for-column-1921.jpg,88
89,-5.415971215274836,1.3912373508650164,2.7441930056786132,2.0348911802958867,0.009306868476912193,Dreiformvariation,Carl Buchheister,Constructivism,abstract,"oil, paper",https://www.wikiart.org/en/carl-buchheister/dreiformvariation-1928,https://uploads8.wikiart.org/images/carl-buchheister/dreiformvariation-1928.jpg,89
9,1.4048638735559849,-4.1845652779234666,1.552023369470583,-1.265438355809384,2.013804059324241,John Philip Kemble,Thomas Lawrence,Romanticism,portrait,"oil, canvas",https://www.wikiart.org/en/thomas-lawrence/john-philip-kemble-1812,https://uploads8.wikiart.org/images/thomas-lawrence/john-philip-kemble-1812.jpg,9
90,-5.310577206495386,-1.0370925839193263,0.5270142038098838,-0.9910867672118546,0.05754606090201584,Composition,Erich Buchholz,Constructivism,abstract,"oil, canvas",https://www.wikiart.org/en/erich-buchholz/composition-1920-1,https://uploads8.wikiart.org/images/erich-buchholz/composition-1920-1.jpg,90
91,-7.286468289367062,-2.5547588853343726,4.287994048633202,-0.31011417200019514,-1.6416647092995085,Number 6,John McLaughlin,Minimalism,abstract,"oil, canvas",https://www.wikiart.org/en/john-mclaughlin/number-6-1963,https://uploads8.wikiart.org/images/john-mclaughlin/number-6-1963.jpg,91
92,-5.924589454545806,-2.0344585529394537,3.195682368924081,0.19726228584461608,-2.570505528761967,Spazio Luce,Antonio Calderara,Minimalism,abstract,"oil, canvas",https://www.wikiart.org/en/antonio-calderara/spazio-luce-1961,https://uploads8.wikiart.org/images/antonio-calderara/spazio-luce-1961.jpg,92
93,-6.489653956393066,-1.2227288847611126,2.575116644800637,0.28073137289679595,-1.192629498511561,Untitled Myron Stout,Myron Stout,Minimalism,abstract,"pencil, paper",https://www.wikiart.org/en/myron-stout/untitled-1979,https://uploads7.wikiart.org/images/myron-stout/untitled-1979(1).jpg,93
94,-6.666815472728167,-2.926542822375327,2.4030639026075153,0.03697364852543765,0.26319575501703185,Desert Rain,Agnes Martin,Minimalism,abstract,"oil, canvas",https://www.wikiart.org/en/agnes-martin/desert-rain-1957,https://uploads8.wikiart.org/images/agnes-martin/desert-rain-1957.jpg,94
95,-6.099421086996614,-0.6471360585970183,1.484015521572998,0.23423163738867073,-0.2951775188748563,Untitled Gego,Gego,Minimalism,abstract,"oil, canvas",https://www.wikiart.org/en/gego/untitled-1966,https://uploads8.wikiart.org/images/gego/untitled-1966.jpg,95
96,-5.045902878034955,-0.1371647188421521,4.262727605249877,-1.4229659087270492,0.2380898797690138,Die,Tony Smith,Minimalism,sculpture,sculpture,https://www.wikiart.org/en/tony-smith/die-1968,https://uploads8.wikiart.org/images/tony-smith/die-1968.jpg,96
97,-5.328055663934183,-2.0909706435417976,3.226654604471816,2.613345391581281,-4.360620517812455,R60-27,Johnanes Jan Schoonhoven,Minimalism,abstract,"oil, canvas",https://www.wikiart.org/en/johannes-jan-schoonhoven/r60-27-1960,https://uploads8.wikiart.org/images/johannes-jan-schoonhoven/r60-27-1960.jpg,97
98,-4.2685028657047335,1.0663535972622933,2.373198886005808,-0.33122162785634457,0.1763798253210428,Untitled Mathias Goeritz,Mathias Goeritz,Minimalism,sculpture,sculpture,https://www.wikiart.org/en/mathias-goeritz/untitled-1983,https://uploads8.wikiart.org/images/mathias-goeritz/untitled-1983.jpg,98
99,-5.205266426730553,-2.327790543233197,4.419474459985757,-0.6577413972848284,-1.551899416393166,Untitled (from Splints),Mira Schendel,Minimalism,abstract,wood,https://www.wikiart.org/en/mira-schendel/untitled-from-splints-1987,https://uploads4.wikiart.org/images/mira-schendel/untitled-from-splints-1987(1).jpg!PinterestSmall.jpg,99
